id,phase,kind,tag,cycle_day_min,cycle_day_max,title,body
901,menstrual,food,Nourish,1,5,Warm lemon ginger water hourly,Sipping warm lemon ginger water throughout the day reduces inflammation maintains hydration and calms digestive discomfort.
902,menstrual,food,Nourish,1,5,Avoid bread if bloated,Many people find wheat dramatically worsens menstrual bloating. A 3-day wheat reduction on days 1-3 can make a significant difference.
903,menstrual,food,Nourish,1,5,Iron from both meat and plants,Haem iron from meat and non-haem iron from plants absorbed together provide better overall replenishment than either alone.
904,menstrual,move,Move,1,5,Rest your voice too,If you teach present or sing consider reducing vocal demands during menstruation when the laryngeal tissues also swell.
905,menstrual,move,Move,1,5,Gentle rock climbing traverse,If you climb staying low on traversing routes keeps you moving and engaging the body without the exertion of vertical routes.
906,menstrual,move,Move,1,5,Lymphatic bouncing,Very gentle rebounding on a trampoline for 5 minutes moves lymphatic fluid reduces swelling and requires minimal energy.
907,menstrual,move,Move,1,5,Hip bath therapy,Sitting in a shallow hip-depth warm bath for 20 minutes provides localised heat therapy directly to the uterine area.
908,menstrual,move,Move,1,5,5 minute morning movement only,If energy is very low commit to just 5 minutes. Gentle stretching or slow walking for exactly 5 minutes. That is enough.
909,menstrual,mood,Mind,1,5,Set a phone-free bedroom rule,Starting a phone-free bedroom rule during menstruation creates better sleep and a more genuinely restful space.
910,menstrual,mood,Mind,1,5,Write to a future loved one,Writing a letter to someone you love about what you hope for them redirects menstrual emotional depth outward and creates meaning.
911,menstrual,mood,Mind,1,5,Permission to be imperfect,You do not have to do menstruation well. You do not have to be graceful or grateful or productive. You just have to get through it.
912,menstrual,mood,Mind,1,5,Let the house be messy,The energy required to maintain a tidy home during menstruation is energy taken from recovery. The mess will wait.
913,menstrual,mood,Mind,1,5,Find the small pleasure,Identify one small thing that brings pleasure today and do it without justification. One cup of perfect tea counts.
914,menstrual,care,Care,1,5,Period care subscription,Setting up a subscription delivery for period products removes the stress of running out and ensures you always have what you prefer.
915,menstrual,care,Care,1,5,Note unusual symptoms,Fever chills vomiting with pain or unusual discharge during menstruation are symptoms to document and discuss with a doctor.
916,menstrual,care,Care,1,5,Avoid new piercings or tattoos,Blood clotting is affected during menstruation and immune function is reduced. Postpone any piercing or tattoo for the follicular phase.
917,menstrual,care,Care,1,5,Comfortable work setup,If working from home during menstruation optimise your setup: supportive chair warmth close bathroom and no tight clothing.
918,menstrual,care,Care,1,5,Permission to nap,A 20-minute nap at midday during menstruation is restorative and does not mean something is wrong. It means you are listening.
919,follicular,food,Nourish,6,13,Kefir for microbiome,Daily kefir in the follicular phase introduces diverse beneficial bacteria that support estrogen metabolism throughout the cycle.
920,follicular,food,Nourish,6,13,Golden turmeric paste,Making and storing turmeric paste to add to dishes throughout the week ensures consistent anti-inflammatory benefit.
921,follicular,food,Nourish,6,13,Blood orange season boost,When in season blood oranges provide anthocyanins vitamin C and folate that support follicular hormonal activity.
922,follicular,food,Nourish,6,13,Collagen peptides in coffee,Adding collagen peptides to morning coffee provides joint and connective tissue support for the increased training load of this phase.
923,follicular,food,Nourish,6,13,Seasonal eating emphasis,Eating what is locally in season in the follicular phase connects food choices to natural cycles and maximises phytonutrient variety.
924,follicular,move,Move,6,13,Functional fitness class,Classes that train movement patterns rather than isolated muscles suit the follicular phase when whole-body coordination is rising.
925,follicular,move,Move,6,13,Indoor rowing benchmark,The Concept 2 rowing benchmark tests suit the follicular phase when cardiovascular endurance and pulling power peak.
926,follicular,move,Move,6,13,Standup paddleboard race,SUP racing combines balance endurance and strategy in a way that suits follicular physical and cognitive capacity well.
927,follicular,move,Move,6,13,Advanced mobility routine,A more advanced mobility routine targeting end-range strength and joint health suits the follicular phase recovery capacity.
928,follicular,move,Move,6,13,Run your best 5km time,A timed 5km attempt suits the follicular phase when pace endurance and running economy are at their monthly best.
929,follicular,mood,Mind,6,13,Build your personal brand,Writing your bio updating your LinkedIn or creating content for your professional presence suits follicular confidence and clarity.
930,follicular,mood,Mind,6,13,Gratitude practice for growth,Writing specifically about your growth - skills learned challenges overcome and capacities gained - deepens follicular self-confidence.
931,follicular,mood,Mind,6,13,Volunteer or give back,The generosity and social energy of the follicular phase makes this a good time to offer skills or time to a cause you care about.
932,follicular,mood,Mind,6,13,Map your network,Thinking about who you know who could support your goals and reaching out suits the social and strategic energy of this phase.
933,follicular,mood,Mind,6,13,Commit to a reading goal,Setting a reading goal for the cycle and starting it in the follicular phase maximises the chance of completion.
934,follicular,care,Care,6,13,Mole and skin check,High energy and the ability to attend to health details make the follicular phase ideal for a skin check or self-examination.
935,follicular,care,Care,6,13,Infrared sauna for recovery,Infrared sauna use in the follicular phase supports recovery from intense training and improves cardiovascular health markers.
936,follicular,care,Care,6,13,Review your period tracker data,Reading back your last 3 months of tracked data during the follicular phase gives perspective and helps identify patterns.
937,follicular,care,Care,6,13,Update your emergency contacts,Practical tasks like updating health records and emergency contacts are best done when energy and focus are available.
938,follicular,care,Care,6,13,Plan nutritional periodisation,Using follicular clarity plan how your nutrition will shift through the next 4 phases to support each one optimally.
939,ovulation,food,Nourish,14,16,Acai for peak antioxidants,Acai berries provide one of the highest ORAC antioxidant scores of any food protecting peak reproductive and physical function.
940,ovulation,food,Nourish,14,16,Nori rolls for iodine,Seaweed nori provides iodine that supports thyroid function which directly influences ovulation quality and regularity.
941,ovulation,food,Nourish,14,16,Avocado toast with eggs,This combination provides healthy fat choline and protein - exactly the nutrient profile that supports peak ovulation function.
942,ovulation,food,Nourish,14,16,Reduce coffee to one cup,At ovulation cortisol and adrenaline are already slightly elevated. A second or third coffee pushes the system beyond optimal.
943,ovulation,food,Nourish,14,16,Hydrate for discharge comfort,Increased discharge at ovulation is normal and healthy. Good hydration maintains comfort and healthy cervical mucus quality.
944,ovulation,move,Move,14,16,Sprint test benchmark,Record your sprint times at ovulation each cycle. The consistent pattern confirms your peak and guides scheduling.
945,ovulation,move,Move,14,16,Strength endurance circuit,A circuit combining strength and endurance demands suits the ovulation window when both systems are simultaneously at their best.
946,ovulation,move,Move,14,16,Yoga advanced workshop,Attending a more advanced yoga workshop or intensive suits the confidence strength and focus peak of ovulation.
947,ovulation,move,Move,14,16,Triathlon sprint distance,A sprint distance triathlon is perfectly matched to the cardiovascular strength and competitive energy of the ovulation peak.
948,ovulation,move,Move,14,16,Jump training plyometrics,Plyometric training produces the fastest power adaptations at ovulation when the neuromuscular system is at peak receptivity.
949,ovulation,mood,Mind,14,16,Vision statement writing,Write a compelling one-page vision statement for your life or work. Ovulation confidence and language fluency make it sing.
950,ovulation,mood,Mind,14,16,Community contribution,Making a visible contribution to your community neighbourhood or organisation suits the ovulation urge toward social impact.
951,ovulation,mood,Mind,14,16,Start the conversation you fear,The conversation you have been most avoiding is best initiated at ovulation when you can approach it with confidence not anxiety.
952,ovulation,mood,Mind,14,16,Take the creative risk,Submit the application enter the competition share the work. Ovulation is the window when the fear-to-action ratio is most favourable.
953,ovulation,mood,Mind,14,16,Trust your instincts,Gut instincts are more reliable at ovulation when the noise of anxiety and fatigue is lowest. Trust the clear signal.
954,ovulation,care,Care,14,16,Foam roll IT band,The joint laxity at ovulation increases IT band tension in runners. A thorough IT band foam rolling session prevents knee issues.
955,ovulation,care,Care,14,16,Post-performance nutrition,After peak performance at ovulation a well-constructed meal within 30 minutes maximises recovery before the luteal phase begins.
956,ovulation,care,Care,14,16,Pelvic awareness check-in,Tune into pelvic sensation on the days around ovulation. Mild awareness of ovulation is normal. Sharp pain is not.
957,ovulation,care,Care,14,16,Ankle stability exercises,Increased joint laxity at ovulation elevates ankle sprain risk in sport. Single-leg balance exercises are a worthwhile precaution.
958,ovulation,care,Care,14,16,Mark your peak in your calendar,Add a repeating note in your calendar for the ovulation window so you can schedule important events to align with it every cycle.
959,luteal,food,Nourish,17,28,Anti-PMS supplement protocol,A daily stack of magnesium B6 evening primrose oil and omega-3 taken from day 17 through menstruation reduces PMS significantly.
960,luteal,food,Nourish,17,28,Eat more in the luteal phase,Your metabolic rate is 5-10 percent higher in the luteal phase. Eating slightly more than usual is physiologically appropriate.
961,luteal,food,Nourish,17,28,Paprika and red pepper for B6,Red bell pepper and paprika are surprisingly rich in vitamin B6 which supports progesterone and reduces luteal mood symptoms.
962,luteal,food,Nourish,17,28,Limit artificial sweeteners,Artificial sweeteners disrupt gut bacteria and worsen the digestive symptoms already present in the progesterone-dominated luteal phase.
963,luteal,food,Nourish,17,28,Oily fish twice this week,DHA from oily fish reduces the neuroinflammation that contributes to brain fog and mood instability in the luteal phase.
964,luteal,food,Nourish,17,28,Eat mindfully and slowly,Progesterone slows digestion significantly. Eating slowly and chewing thoroughly prevents the bloating that rapid eating causes.
965,luteal,food,Nourish,17,28,St Johns Wort consideration,For mild luteal mood symptoms St Johns Wort has evidence for effectiveness. Discuss with your doctor as it has interactions.
966,luteal,food,Nourish,17,28,Artichoke and lemon starter,Beginning a meal with bitter artichoke and lemon stimulates bile and digestive enzymes making the whole meal easier to process.
967,luteal,food,Nourish,17,28,Luteal phase recipe batch cook,Batch cooking on day 17 or 18 when energy is still reasonable ensures you have nourishing meals ready for the harder days later.
968,luteal,food,Nourish,17,28,Green tea over black tea,Green tea provides L-theanine that reduces anxiety and sufficient antioxidants without the cortisol-raising effect of coffee in the luteal phase.
969,luteal,move,Move,17,28,Slow Pilates on reformer,The reformer provides spring resistance that gently challenges the body without demanding energy output. Perfect for the luteal phase.
970,luteal,move,Move,17,28,Gentle horse riding hack,A slow walking hack on a calm horse provides gentle movement rhythm and the emotional regulation benefit of animal connection.
971,luteal,move,Move,17,28,Canoe or kayak gently,Gentle paddling on calm water provides upper body movement breath regulation and nature exposure ideal for the luteal phase.
972,luteal,move,Move,17,28,Restorative yin class,A full yin yoga class held in long passive poses is one of the most therapeutic movement choices for the late luteal phase.
973,luteal,move,Move,17,28,Bedtime yoga sequence,A 10-15 minute bedtime sequence of supine poses helps the body transition from the day and prepares luteal sleep.
974,luteal,move,Move,17,28,Morning walk before screens,A 10-minute outdoor walk before looking at any screen sets cortisol rhythm and significantly improves luteal mood for the whole day.
975,luteal,move,Move,17,28,Gentle aerial hammock,Supported aerial hammock poses provide decompression and gentle inversion that feels relieving without the core demand of active aerial work.
976,luteal,move,Move,17,28,Slow motion movements,Doing normal movement at deliberately half speed focuses attention on sensation reduces cortisol and is surprisingly restorative.
977,luteal,move,Move,17,28,Avoid extreme temperatures,Very hot yoga and cold plunges both stress the system in the late luteal phase when homeostatic capacity is reduced.
978,luteal,move,Move,17,28,Supported backbend,A gentle supported backbend over a bolster or rolled blanket opens the chest and reverses the forward collapse of fatigue and low mood.
979,luteal,mood,Mind,17,28,Review your support network,Who can you call at midnight. Who always makes you feel better. Identify and appreciate your support network in the luteal phase.
980,luteal,mood,Mind,17,28,Visualise the follicular return,Close your eyes and vividly imagine how you will feel in 10 days when energy returns. This future-pacing reduces present difficulty.
981,luteal,mood,Mind,17,28,Set gentle daily anchors,Choose 1-3 small rituals that anchor each day: a specific tea a particular route or a consistent time. Anchors reduce luteal uncertainty.
982,luteal,mood,Mind,17,28,Honour the inner critic kindly,The inner critic is loudest in the luteal phase. Rather than fighting it ask: what is it trying to protect me from right now.
983,luteal,mood,Mind,17,28,Rest your ambition temporarily,Ambition requires energy. In the luteal phase directing energy to recovery rather than expansion is strategic not failure.
984,luteal,mood,Mind,22,28,Write your menstrual intentions,Before your period begins write what you want to release and what you want to receive this next cycle.
985,luteal,mood,Mind,17,28,Gentle humour as medicine,Comedy that makes you laugh genuinely is one of the fastest mood elevators. Find something that reliably makes you laugh today.
986,luteal,mood,Mind,17,28,Embrace the quiet,The luteal phase naturally moves inward. Instead of fighting the quiet lean into it as a necessary counterpart to the expansive phases.
987,luteal,mood,Mind,17,28,Ask for help explicitly,The luteal phase is when asking for help is most important and often hardest. Practise a simple clear request to someone you trust.
988,luteal,mood,Mind,17,28,Celebrate small completions,Did you make a meal send an email show up to work. In the luteal phase these are real achievements. Acknowledge them.
989,luteal,care,Care,17,28,Osteopathy for pelvic pain,Regular osteopathic treatment addressing pelvic alignment reduces both luteal and menstrual pain over successive cycles.
990,luteal,care,Care,17,28,Warm castor oil hip soak,Applying warm castor oil to the hip and lower abdomen wrapped in flannel for 30 minutes reduces pelvic inflammation significantly.
991,luteal,care,Care,17,28,Progesterone saliva test,A saliva progesterone test in the mid-luteal phase (day 21) confirms whether adequate progesterone is being produced.
992,luteal,care,Care,17,28,Comfortable home environment,Lighting temperature and sensory comfort in your home environment disproportionately affect luteal wellbeing. Optimise your space.
993,luteal,care,Care,17,28,Pelvic steam therapy,Vaginal steaming with appropriate herbs is a traditional practice used to support pelvic circulation and ease premenstrual symptoms.
994,luteal,care,Care,17,28,Natural laxative if constipated,Prunes flaxseed and plenty of water are the safest options for the constipation common in the progesterone-dominant luteal phase.
995,luteal,care,Care,17,28,Self breast massage,Gentle circular breast self-massage improves lymphatic drainage and reduces the tenderness that progesterone causes in breast tissue.
996,luteal,care,Care,22,28,Prepare comfort food ingredients,Stock your kitchen in advance with the ingredients for your most comforting healthy meal so day 1 is easy and nourishing.
997,luteal,care,Care,17,28,Evening primrose for skin,Evening primrose oil both topically and as a supplement reduces the dryness redness and sensitivity of luteal phase skin.
998,luteal,care,Care,17,28,Gentle face massage at night,A slow gentle face massage with a nourishing oil reduces tension headaches and supports the skin repair that happens during luteal sleep.
999,menstrual,food,Nourish,1,5,Prune juice for iron,Prune juice provides iron vitamin C and natural sorbitol that addresses the constipation common at the start of menstruation.
1000,menstrual,food,Nourish,1,5,Amaranth porridge,Amaranth is a grain exceptionally high in iron calcium and protein. A warm amaranth porridge is ideal for menstrual phase mornings.
1001,menstrual,food,Nourish,1,5,Avoid coffee first thing,Caffeine on an empty stomach increases cortisol and worsens cramping. Wait until after breakfast for your first coffee.
1002,menstrual,food,Nourish,1,5,Cacao and cherry smoothie,Raw cacao provides magnesium and tart cherry provides melatonin and anti-inflammatory compounds. A powerful menstrual smoothie.
1003,menstrual,food,Nourish,1,5,Slow-release snacks only,During menstruation stick to slow-release snacks only. Nuts seeds apple with nut butter or oatcakes with hummus.
1004,menstrual,move,Move,1,5,Moonlight walk,An evening walk under natural light provides gentle movement and reconnects you with the lunar cycle that reflects your own.
1005,menstrual,move,Move,1,5,Gentle dance alone,Dancing alone in your kitchen or room with no performance agenda is one of the most joyful forms of menstrual movement.
1006,menstrual,move,Move,1,5,Yoga for cervical tension,Gentle neck rolls and cervical spine mobilisation address the referred pain from menstrual cramping that collects in the neck and jaw.
1007,menstrual,move,Move,1,5,Zero exercise is valid,Some days the most appropriate physical practice is no movement at all. Lying still and resting is a legitimate choice.
1008,menstrual,move,Move,1,5,Gentle hand and foot massage,Self-massaging the hands and feet activates reflexology points and provides a grounding settling sensation during difficult menstrual days.
1009,menstrual,mood,Mind,1,5,Write freely for 10 minutes,Set a timer for 10 minutes and write whatever comes without editing or judgement. Menstrual phase free writing is often surprisingly insightful.
1010,menstrual,mood,Mind,1,5,Avoid making comparisons,The menstrual phase is when comparison thinking is most distorted and most painful. Deliberately look away from comparison triggers.
1011,menstrual,mood,Mind,1,5,Choose one enjoyable task,From everything you need to do today identify the one you will actually enjoy or find meaningful. Do that one first.
1012,menstrual,mood,Mind,1,5,Limit alcohol even socially,Social pressure to drink during menstruation is real. Sparkling water with lime looks and feels social without the hormonal cost.
1013,menstrual,mood,Mind,1,5,Evening reflection ritual,Spend 5 minutes at the end of each menstrual day noting one moment of gentleness you gave yourself. Building this awareness matters.
1014,menstrual,care,Care,1,5,Tummy tuck position,Lying on your back with knees to chest and slowly rocking side to side provides natural relief for uterine cramping.
1015,menstrual,care,Care,1,5,Hot water bottle refill habit,Refilling your hot water bottle before you actually need it means warmth is immediately available when cramping intensifies.
1016,menstrual,care,Care,1,5,Iron absorption timing,Tea and coffee drunk within an hour of meals reduces iron absorption by up to 60 percent. Time your hot drinks between meals.
1017,menstrual,care,Care,1,5,Period-friendly workspace,If working during menstruation bring a heat pad a comfortable cushion and herbal tea to your workspace. Comfort supports output.
1018,menstrual,care,Care,1,5,Rest between tasks,Taking short 2-3 minute rests between tasks during menstruation prevents the cumulative depletion that leads to an energy crash by afternoon.
1019,follicular,food,Nourish,6,13,Cardamom oat porridge,Cardamom provides antimicrobial and digestive benefits that suit the follicular gut reset after menstruation.
1020,follicular,food,Nourish,6,13,Pea shoots in salads,Pea shoots are exceptionally high in folate and vitamin C supporting follicle development and estrogen metabolism.
1021,follicular,food,Nourish,6,13,Passionfruit for antioxidants,Passionfruit provides a concentrated source of vitamin C carotenoids and polyphenols that support follicular cellular health.
1022,follicular,food,Nourish,6,13,Fermented sourdough bread,The fermentation process of sourdough reduces phytates and improves mineral bioavailability making it the best bread for follicular phase.
1023,follicular,food,Nourish,6,13,Zinc oyster sauce,Oyster sauce contains concentrated zinc from oysters. Adding a small amount to stir-fries provides significant follicular phase zinc.
1024,follicular,move,Move,6,13,Freediving or breath-hold training,Breath-hold training and the focus required for freediving suit the cognitive and physical capacity of the follicular phase.
1025,follicular,move,Move,6,13,Hike with elevation,A challenging hike with significant elevation gain suits follicular endurance and the desire to push physical limits.
1026,follicular,move,Move,6,13,Competitive tennis match,Match play with its strategy competition and physical demands suits the follicular phase when all capacities align.
1027,follicular,move,Move,6,13,Mountain biking trail,Technical single-track mountain biking requires the coordination confidence and physical output that peaks in the follicular phase.
1028,follicular,move,Move,6,13,Kickboxing class,The combination of cardio power and coordination in kickboxing suits the follicular phase where all three are simultaneously elevated.
1029,follicular,mood,Mind,6,13,Rewrite your professional bio,Your professional narrative should reflect who you are now. The follicular phase provides the clarity and confidence to do this well.
1030,follicular,mood,Mind,6,13,Clarify your values hierarchy,Which of your values takes priority when they conflict. Follicular clarity makes this philosophical work unusually accessible.
1031,follicular,mood,Mind,6,13,Architecture of your ideal week,Design your ideal week structure in the follicular phase when you can see both what is possible and what is sustainable.
1032,follicular,mood,Mind,6,13,Connect with your body positively,Rising estrogen improves body image. Notice and appreciate what your body can do this week rather than how it appears.
1033,follicular,mood,Mind,6,13,Celebrate a peer achievement,The social generosity of the follicular phase makes celebrating others feel genuine rather than effortful.
1034,follicular,care,Care,6,13,Thermometer calibration,If you track basal body temperature ensure your thermometer is giving consistent readings. Check against a new one annually.
1035,follicular,care,Care,6,13,Fertility app review,Review the predictions your tracking app made last month against what actually happened. Calibrating builds pattern recognition.
1036,follicular,care,Care,6,13,Cycle-syncing meal prep,Prepare a week of phase-appropriate meals on the first day of your follicular phase when energy and motivation are reliably available.
1037,follicular,care,Care,6,13,Optimise your sleep environment,Use follicular motivation to improve your sleep setup: blackout blinds cool temperature and a no-phone rule that will benefit all phases.
1038,follicular,care,Care,6,13,Sports bra fit check,After menstruation breast size and firmness change slightly. Check that your sports bra still provides adequate support.
1039,ovulation,food,Nourish,14,16,Organic liver for folate,A small serving of organic chicken liver at ovulation provides the highest natural folate and B12 of any food source.
1040,ovulation,food,Nourish,14,16,Chlorella for detox support,Chlorella binds to heavy metals and supports the rapid estrogen clearance needed as estrogen peaks and begins to fall.
1041,ovulation,food,Nourish,14,16,Raspberries for ellagic acid,Raspberries contain ellagic acid which supports healthy estrogen metabolism and protects the egg during ovulation.
1042,ovulation,food,Nourish,14,16,Avoid alcohol ovulation window,The LH surge requires a clean hormonal environment. Even one drink on ovulation day can measurably disrupt the surge timing.
1043,ovulation,food,Nourish,14,16,Whole food protein sources,Ovulation day calls for whole food protein sources like eggs fish or legumes rather than protein powders which add inflammatory burden.
1044,ovulation,move,Move,14,16,Swim personal best attempt,Set a new personal best in the pool at ovulation when cardiovascular efficiency and pain tolerance are both at their monthly peak.
1045,ovulation,move,Move,14,16,Acrobatics or tumbling,Tumbling gymnastics or acrobatic work suits the ovulation peak in spatial awareness balance and explosive body power.
1046,ovulation,move,Move,14,16,Partner acro yoga,The strength trust and balance required for acro yoga partner work is perfectly matched to the ovulation phase.
1047,ovulation,move,Move,14,16,Escape room challenge,The problem-solving under pressure time-sensitive challenge of escape rooms matches ovulation cognitive and social capacity.
1048,ovulation,move,Move,14,16,Cross-training day,Combining two different forms of exercise in one day suits ovulation when recovery capacity is sufficient to handle the load.
1049,ovulation,mood,Mind,14,16,Write a manifesto for change,Your conviction and communication peak at ovulation. Write the change you want to see in the world or your organisation.
1050,ovulation,mood,Mind,14,16,Attend a networking event,Your natural charisma and social comfort peak at ovulation. An industry or community networking event will yield real connection.
1051,ovulation,mood,Mind,14,16,Share a difficult truth kindly,Ovulation gives you the combination of courage and empathy needed to deliver hard truths with care. Use it wisely.
1052,ovulation,mood,Mind,14,16,Sign up for the thing,The course the challenge the trip the class. Sign up at ovulation when enthusiasm overrides the hesitation that persists at other phases.
1053,ovulation,mood,Mind,14,16,Reconnect with your why,Ovulation clarity makes it easy to reconnect with the deeper motivation behind your work or choices. Write it down today.
1054,ovulation,care,Care,14,16,Strength training form check,Have your lifting form assessed at ovulation when joint laxity is highest. Faulty patterns are most risky in this window.
1055,ovulation,care,Care,14,16,Ovulation symptom education,Read about what is physiologically happening during ovulation. Understanding the process reduces anxiety about normal symptoms.
1056,ovulation,care,Care,14,16,Vaginal pH awareness,Normal vaginal pH shifts slightly at ovulation. Unusual odour or discomfort that deviates from your norm is worth noting.
1057,ovulation,care,Care,14,16,Plan the luteal transition,Schedule easier days lighter commitments and self-care from day 17. Planning the transition protects the luteal phase quality.
1058,ovulation,care,Care,14,16,Warm bath ovulation evening,As the ovulation window closes a warm bath with minerals begins the gentle transition toward the more inward luteal phase.
1059,luteal,food,Nourish,17,28,Sweet potato and tahini bowl,This combination provides beta-carotene B6 calcium and slow-release carbohydrates that support luteal hormonal balance.
1060,luteal,food,Nourish,17,28,Reduce fermented foods briefly,While probiotics are good in other phases for some people fermented foods worsen bloating in the progesterone-dominant luteal phase.
1061,luteal,food,Nourish,17,28,Slow-cooked bone broth,A long-simmered bone broth provides collagen glutamine and minerals that support gut integrity during the luteal digestive slowdown.
1062,luteal,food,Nourish,17,28,Celery juice for sodium,Natural sodium and water in celery juice supports electrolyte balance and reduces the water retention of the luteal phase.
1063,luteal,food,Nourish,17,28,No late-night eating,Eating after 9pm in the luteal phase significantly worsens bloating sleep quality and next-morning fatigue.
1064,luteal,move,Move,17,28,Nature walking in autumn,The quality of autumn light and the sensory richness of seasonal nature walks provides specific mood support in the luteal phase.
1065,luteal,move,Move,17,28,Float tank session,Floating in an isolation tank provides profound sensory rest and magnesium absorption ideal for the late luteal phase.
1066,luteal,move,Move,17,28,Slow morning routine movement,Incorporating 10 minutes of gentle movement into your morning routine rather than as a separate session reduces the barrier to activity.
1067,luteal,move,Move,17,28,Therapeutic yoga with bolsters,A fully supported therapeutic yoga class where every pose uses props provides maximum benefit with minimum energy output.
1068,luteal,move,Move,17,28,Mindful cooking as movement,The standing movement chopping and stirring of cooking mindfully provides gentle continuous movement throughout meal preparation.
1069,luteal,mood,Mind,17,28,Write your needs list,What do you need right now. Not want - need. Writing this list and looking at it helps identify where to direct self-care energy.
1070,luteal,mood,Mind,17,28,Texture and sensory comfort,Create a sensory comfort toolkit: a particular soft fabric a scent a taste that reliably activates calm. Use it deliberately.
1071,luteal,mood,Mind,17,28,Reduce visible clutter,A visually chaotic environment costs cognitive energy you cannot spare in the luteal phase. Spend 10 minutes reducing visual noise.
1072,luteal,mood,Mind,17,28,Watch something funny,Genuine laughter releases endorphins and temporarily reduces pain perception. Find something that reliably makes you laugh out loud.
1073,luteal,mood,Mind,17,28,One social interaction limit,On difficult luteal days limit yourself to one meaningful social interaction. Quality of connection matters more than quantity.
1074,luteal,care,Care,17,28,Gut massage for constipation,Clockwise abdominal massage following the path of the large intestine stimulates peristalsis and relieves luteal constipation.
1075,luteal,care,Care,17,28,Cold pressed castor oil skin,Cold pressed castor oil applied to the lower abdomen and left for 30 minutes before showering reduces luteal pelvic inflammation.
1076,luteal,care,Care,17,28,Avoid tight compression wear,Tight compression leggings and shapewear worsen circulation and bloating in the already fluid-retentive luteal phase.
1077,luteal,care,Care,17,28,Beeswax candles for air quality,Beeswax candles release negative ions that neutralise air pollutants and create a calming atmosphere particularly beneficial in the luteal phase.
1078,luteal,care,Care,17,28,Check your sleep tracker data,Review your sleep data from the luteal phase across 2-3 cycles. The pattern of disruption is consistent and learning it helps you prepare.
1079,luteal,care,Care,17,28,Neck and shoulder heat pack,The muscle tension that accompanies luteal fatigue and stress collects in the neck and shoulders. A heat pack provides targeted relief.
1080,luteal,care,Care,17,28,Reduce outdoor pollutant exposure,Luteal immune sensitivity means that air pollution exposure has a greater inflammatory effect than at other cycle phases.
1081,menstrual,food,Nourish,1,5,Slow oats with seeds,Steel-cut oats topped with chia flax and hemp seeds provide slow-release carbohydrates and a full spectrum of minerals for the menstrual phase.
1082,menstrual,food,Nourish,1,5,Avoid fast food entirely,Fast food contains trans fats sodium and preservatives that worsen every menstrual symptom. Home cooking however simple is always better.
1083,menstrual,food,Nourish,1,5,Elderberry syrup,Elderberry supports immune function during the mildly immunosuppressed menstrual phase and provides antioxidants.
1084,menstrual,food,Nourish,1,5,Toasted nori strips,Toasted seaweed snacks provide iodine iron and trace minerals. A convenient low-effort way to meet mineral needs when cooking feels hard.
1085,menstrual,food,Nourish,1,5,Walnut and date energy balls,No-bake energy balls made with walnuts dates and cacao provide iron magnesium and quick energy for low-energy menstrual days.
1086,menstrual,move,Move,1,5,Sunset walk ritual,Making a daily sunset walk a menstrual phase ritual provides light movement circadian rhythm support and natural ending to the day.
1087,menstrual,move,Move,1,5,Stretch every commercial break,If watching TV use every commercial break for gentle stretching. Accumulates meaningful movement with zero planning required.
1088,menstrual,move,Move,1,5,Slow breaststroke only,Breaststroke in a warm pool is the gentlest swimming stroke and suits menstrual phase capacity and the warmth needed.
1089,menstrual,mood,Mind,1,5,List what you are proud of,Identify 5 things you are proud of this cycle. Menstrual clarity sometimes reveals achievements that were invisible during the busy phases.
1090,menstrual,mood,Mind,1,5,Cook something nourishing,The deliberate act of preparing a wholesome meal for yourself is a powerful expression of self-care during menstruation.
1091,menstrual,care,Care,1,5,Period tracking data export,Export your cycle data from your tracking app annually to back it up and review patterns you might miss in month-by-month view.
1092,menstrual,care,Care,1,5,Breathable period shorts,Boxer-style period underwear provides more coverage and comfort than bikini-style on heavy days with significant movement.
1093,follicular,food,Nourish,6,13,Seeded rye bread,Rye bread with mixed seeds provides slow-release carbohydrates zinc and phytoestrogens that support the follicular hormonal rise.
1094,follicular,food,Nourish,6,13,Post-workout golden milk,Turmeric milk with black pepper after training reduces exercise-induced inflammation and supports follicular phase recovery.
1095,follicular,food,Nourish,6,13,Brazil nut daily dose,One or two Brazil nuts provide your complete daily selenium requirement. Selenium supports thyroid function and follicle health.
1096,follicular,food,Nourish,6,13,Overnight chia pudding,Overnight chia pudding prepared the evening before provides omega-3 calcium and protein with no morning preparation effort.
1097,follicular,food,Nourish,6,13,Rocket and walnut salad,Peppery rocket provides glucosinolates that support estrogen detoxification. Walnuts add omega-3 and ellagic acid.
1098,follicular,move,Move,6,13,Trampoline fitness class,A trampoline fitness class provides the cardiovascular intensity and fun that suits rising follicular energy and novelty-seeking.
1099,follicular,move,Move,6,13,Heavy farmer carries,Loaded carries develop functional grip and core strength with the carrying power that suits follicular training intensity.
1100,follicular,move,Move,6,13,Sprint drills and form work,Dedicated sprint technique work suits the follicular phase when neuromuscular efficiency is highest and form learning fastest.
1101,follicular,mood,Mind,6,13,Analyse your patterns,Review your mood productivity and energy patterns from the past month. Follicular analytical capacity makes pattern recognition clear.
1102,follicular,mood,Mind,6,13,Write your review request,If performance reviews are coming the follicular phase is when to write your self-assessment or request for advancement.
1103,follicular,care,Care,6,13,Early bedtime banking,Building a sleep surplus in the follicular phase by going to bed 30 minutes early creates a reserve for the disrupted luteal nights ahead.
